n,theta_rad,theta_deg,axis,target_qubit,error_position,average_success,average_std_error_if_sampled,shots_reference
3,0.15707963267948966,9.0,X,1,E2_after_first_H,0.9999999999999994,5.807816651298881e-10,1024
3,0.15707963267948966,9.0,X,1,E3_after_oracle,0.9999999999999994,5.807816651298881e-10,1024
3,0.15707963267948966,9.0,X,1,E4_after_final_H,0.9958961135317118,0.001629525677502548,1024
3,0.15707963267948966,9.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.15707963267948966,9.0,Y,1,E1_before_H,0.9958961135317116,0.0016295256775025917,1024
3,0.15707963267948966,9.0,Y,1,E2_after_first_H,0.9958961135317116,0.0016295256775025917,1024
3,0.15707963267948966,9.0,Y,1,E3_after_oracle,0.9958961135317116,0.0016295256775025917,1024
3,0.15707963267948966,9.0,Y,1,E4_after_final_H,0.9958961135317118,0.001629525677502548,1024
3,0.15707963267948966,9.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.15707963267948966,9.0,Z,1,E1_before_H,0.9999999999999994,5.807816651298881e-10,1024
3,0.15707963267948966,9.0,Z,1,E2_after_first_H,0.9958961135317118,0.001629525677502548,1024
3,0.15707963267948966,9.0,Z,1,E3_after_oracle,0.9958961135317118,0.001629525677502548,1024
3,0.15707963267948966,9.0,Z,1,E4_after_final_H,0.9999999999999994,5.807816651298881e-10,1024
3,0.15707963267948966,9.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.17453292519943295,10.0,X,1,E1_before_H,0.9949359176707352,0.0018088351840306646,1024
3,0.17453292519943295,10.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.17453292519943295,10.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.17453292519943295,10.0,X,1,E4_after_final_H,0.9949359176707352,0.0018088351840306646,1024
3,0.17453292519943295,10.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.17453292519943295,10.0,Y,1,E1_before_H,0.9949359176707354,0.0018088351840306381,1024
3,0.17453292519943295,10.0,Y,1,E2_after_first_H,0.9949359176707354,0.0018088351840306381,1024
3,0.17453292519943295,10.0,Y,1,E3_after_oracle,0.9949359176707354,0.0018088351840306381,1024
3,0.17453292519943295,10.0,Y,1,E4_after_final_H,0.9949359176707352,0.0018088351840306646,1024
3,0.17453292519943295,10.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.17453292519943295,10.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.17453292519943295,10.0,Z,1,E2_after_first_H,0.9949359176707352,0.0018088351840306646,1024
3,0.17453292519943295,10.0,Z,1,E3_after_oracle,0.9949359176707352,0.0018088351840306646,1024
3,0.17453292519943295,10.0,Z,1,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.17453292519943295,10.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.19198621771937624,11.0,X,1,E1_before_H,0.9938757278158872,0.001987593701839138,1024
3,0.19198621771937624,11.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.19198621771937624,11.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.19198621771937624,11.0,X,1,E4_after_final_H,0.9938757278158873,0.001987593701839102,1024
3,0.19198621771937624,11.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.19198621771937624,11.0,Y,1,E1_before_H,0.9938757278158872,0.001987593701839138,1024
3,0.19198621771937624,11.0,Y,1,E2_after_first_H,0.9938757278158872,0.001987593701839138,1024
3,0.19198621771937624,11.0,Y,1,E3_after_oracle,0.9938757278158872,0.001987593701839138,1024
3,0.19198621771937624,11.0,Y,1,E4_after_final_H,0.9938757278158873,0.001987593701839102,1024
3,0.19198621771937624,11.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.19198621771937624,11.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.19198621771937624,11.0,Z,1,E2_after_first_H,0.9938757278158872,0.001987593701839138,1024
3,0.19198621771937624,11.0,Z,1,E3_after_oracle,0.9938757278158872,0.001987593701839138,1024
3,0.19198621771937624,11.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.19198621771937624,11.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,X,1,E1_before_H,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,X,1,E4_after_final_H,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,Y,1,E1_before_H,0.9927158669112677,0.0021657467793517985,1024
3,0.20943951023931956,12.000000000000002,Y,1,E2_after_first_H,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,Y,1,E3_after_oracle,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,Y,1,E4_after_final_H,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,Z,1,E2_after_first_H,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,Z,1,E3_after_oracle,0.9927158669112677,0.0021657467793517768,1024
3,0.20943951023931956,12.000000000000002,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.20943951023931956,12.000000000000002,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.22689280275926285,13.0,X,1,E1_before_H,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.22689280275926285,13.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.22689280275926285,13.0,X,1,E4_after_final_H,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.22689280275926285,13.0,Y,1,E1_before_H,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,Y,1,E2_after_first_H,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,Y,1,E3_after_oracle,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,Y,1,E4_after_final_H,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.22689280275926285,13.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.22689280275926285,13.0,Z,1,E2_after_first_H,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,Z,1,E3_after_oracle,0.9914566882617443,0.0023432401494153745,1024
3,0.22689280275926285,13.0,Z,1,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.22689280275926285,13.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.24434609527920614,14.0,X,1,E1_before_H,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.24434609527920614,14.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.24434609527920614,14.0,X,1,E4_after_final_H,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.24434609527920614,14.0,Y,1,E1_before_H,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,Y,1,E2_after_first_H,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,Y,1,E3_after_oracle,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,Y,1,E4_after_final_H,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.24434609527920614,14.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.24434609527920614,14.0,Z,1,E2_after_first_H,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,Z,1,E3_after_oracle,0.9900985754253314,0.0025200197458299786,1024
3,0.24434609527920614,14.0,Z,1,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.24434609527920614,14.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.2617993877991494,14.999999999999998,X,1,E1_before_H,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.2617993877991494,14.999999999999998,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.2617993877991494,14.999999999999998,X,1,E4_after_final_H,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.2617993877991494,14.999999999999998,Y,1,E1_before_H,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,Y,1,E2_after_first_H,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,Y,1,E3_after_oracle,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,Y,1,E4_after_final_H,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.2617993877991494,14.999999999999998,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.2617993877991494,14.999999999999998,Z,1,E2_after_first_H,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,Z,1,E3_after_oracle,0.9886419420963554,0.0026960317198180227,1024
3,0.2617993877991494,14.999999999999998,Z,1,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.2617993877991494,14.999999999999998,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,X,1,E1_before_H,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,X,1,E4_after_final_H,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,Y,1,E1_before_H,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,Y,1,E2_after_first_H,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,Y,1,E3_after_oracle,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,Y,1,E4_after_final_H,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,Z,1,E2_after_first_H,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,Z,1,E3_after_oracle,0.987087231979439,0.002871222456427146,1024
3,0.2792526803190927,16.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.2792526803190927,16.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,X,1,E1_before_H,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,X,1,E4_after_final_H,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,Y,1,E1_before_H,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,Y,1,E2_after_first_H,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,Y,1,E3_after_oracle,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,Y,1,E4_after_final_H,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,Z,1,E2_after_first_H,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,Z,1,E3_after_oracle,0.9854349186543444,0.003045538590861914,1024
3,0.29670597283903605,17.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.29670597283903605,17.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3141592653589793,18.0,X,1,E1_before_H,0.983685505431717,0.0032189270247391117,1024
3,0.3141592653589793,18.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.3141592653589793,18.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.3141592653589793,18.0,X,1,E4_after_final_H,0.9836855054317173,0.0032189270247390904,1024
3,0.3141592653589793,18.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3141592653589793,18.0,Y,1,E1_before_H,0.9836855054317173,0.0032189270247390904,1024
3,0.3141592653589793,18.0,Y,1,E2_after_first_H,0.9836855054317173,0.0032189270247390904,1024
3,0.3141592653589793,18.0,Y,1,E3_after_oracle,0.9836855054317173,0.0032189270247390904,1024
3,0.3141592653589793,18.0,Y,1,E4_after_final_H,0.9836855054317173,0.0032189270247390904,1024
3,0.3141592653589793,18.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3141592653589793,18.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.3141592653589793,18.0,Z,1,E2_after_first_H,0.983685505431717,0.0032189270247391117,1024
3,0.3141592653589793,18.0,Z,1,E3_after_oracle,0.983685505431717,0.0032189270247391117,1024
3,0.3141592653589793,18.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.3141592653589793,18.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,X,1,E1_before_H,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,X,1,E4_after_final_H,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,Y,1,E1_before_H,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,Y,1,E2_after_first_H,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,Y,1,E3_after_oracle,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,Y,1,E4_after_final_H,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,Z,1,E2_after_first_H,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,Z,1,E3_after_oracle,0.9818395251997716,0.0033913349422621114,1024
3,0.33161255787892263,19.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.33161255787892263,19.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3490658503988659,20.0,X,1,E1_before_H,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.3490658503988659,20.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.3490658503988659,20.0,X,1,E4_after_final_H,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3490658503988659,20.0,Y,1,E1_before_H,0.9798975402619684,0.0035627098263091308,1024
3,0.3490658503988659,20.0,Y,1,E2_after_first_H,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,Y,1,E3_after_oracle,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,Y,1,E4_after_final_H,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3490658503988659,20.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.3490658503988659,20.0,Z,1,E2_after_first_H,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,Z,1,E3_after_oracle,0.9798975402619687,0.0035627098263091117,1024
3,0.3490658503988659,20.0,Z,1,E4_after_final_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.3490658503988659,20.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3665191429188092,21.0,X,1,E1_before_H,0.9778601421657331,0.003732999474430275,1024
3,0.3665191429188092,21.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.3665191429188092,21.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.3665191429188092,21.0,X,1,E4_after_final_H,0.9778601421657335,0.0037329994744302567,1024
3,0.3665191429188092,21.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3665191429188092,21.0,Y,1,E1_before_H,0.9778601421657335,0.0037329994744302567,1024
3,0.3665191429188092,21.0,Y,1,E2_after_first_H,0.9778601421657335,0.0037329994744302567,1024
3,0.3665191429188092,21.0,Y,1,E3_after_oracle,0.9778601421657335,0.0037329994744302567,1024
3,0.3665191429188092,21.0,Y,1,E4_after_final_H,0.9778601421657335,0.0037329994744302567,1024
3,0.3665191429188092,21.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3665191429188092,21.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.3665191429188092,21.0,Z,1,E2_after_first_H,0.9778601421657331,0.003732999474430275,1024
3,0.3665191429188092,21.0,Z,1,E3_after_oracle,0.9778601421657331,0.003732999474430275,1024
3,0.3665191429188092,21.0,Z,1,E4_after_final_H,0.9999999999999994,5.807816651298881e-10,1024
3,0.3665191429188092,21.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,X,1,E1_before_H,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,X,1,E4_after_final_H,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,Y,1,E1_before_H,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,Y,1,E2_after_first_H,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,Y,1,E3_after_oracle,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,Y,1,E4_after_final_H,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,Z,1,E2_after_first_H,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,Z,1,E3_after_oracle,0.9757279515222618,0.0039021520147491406,1024
3,0.3839724354387525,22.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.3839724354387525,22.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,X,1,E1_before_H,0.9735016178174795,0.0040701159217633185,1024
3,0.4014257279586958,23.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,X,1,E4_after_final_H,0.9735016178174795,0.0040701159217633185,1024
3,0.4014257279586958,23.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,Y,1,E1_before_H,0.9735016178174792,0.004070115921763335,1024
3,0.4014257279586958,23.0,Y,1,E2_after_first_H,0.9735016178174792,0.004070115921763335,1024
3,0.4014257279586958,23.0,Y,1,E3_after_oracle,0.9735016178174792,0.004070115921763335,1024
3,0.4014257279586958,23.0,Y,1,E4_after_final_H,0.9735016178174795,0.0040701159217633185,1024
3,0.4014257279586958,23.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,Z,1,E2_after_first_H,0.9735016178174795,0.0040701159217633185,1024
3,0.4014257279586958,23.0,Z,1,E3_after_oracle,0.9735016178174795,0.0040701159217633185,1024
3,0.4014257279586958,23.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4014257279586958,23.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,X,1,E1_before_H,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,X,1,E4_after_final_H,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,Y,1,E1_before_H,0.9711818192141993,0.004236840032039651,1024
3,0.4188790204786391,24.000000000000004,Y,1,E2_after_first_H,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,Y,1,E3_after_oracle,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,Y,1,E4_after_final_H,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,Z,1,E2_after_first_H,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,Z,1,E3_after_oracle,0.9711818192141995,0.004236840032039635,1024
3,0.4188790204786391,24.000000000000004,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4188790204786391,24.000000000000004,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4363323129985824,25.0,X,1,E1_before_H,0.9687692623455492,0.00440227355979901,1024
3,0.4363323129985824,25.0,X,1,E2_after_first_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.4363323129985824,25.0,X,1,E3_after_oracle,0.9999999999999991,7.91471996902299e-10,1024
3,0.4363323129985824,25.0,X,1,E4_after_final_H,0.9687692623455494,0.004402273559798995,1024
3,0.4363323129985824,25.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4363323129985824,25.0,Y,1,E1_before_H,0.9687692623455494,0.004402273559798995,1024
3,0.4363323129985824,25.0,Y,1,E2_after_first_H,0.9687692623455494,0.004402273559798995,1024
3,0.4363323129985824,25.0,Y,1,E3_after_oracle,0.9687692623455494,0.004402273559798995,1024
3,0.4363323129985824,25.0,Y,1,E4_after_final_H,0.9687692623455494,0.004402273559798995,1024
3,0.4363323129985824,25.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4363323129985824,25.0,Z,1,E1_before_H,0.9999999999999991,7.91471996902299e-10,1024
3,0.4363323129985824,25.0,Z,1,E2_after_first_H,0.9687692623455492,0.00440227355979901,1024
3,0.4363323129985824,25.0,Z,1,E3_after_oracle,0.9687692623455492,0.00440227355979901,1024
3,0.4363323129985824,25.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4363323129985824,25.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,X,1,E1_before_H,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,X,1,E4_after_final_H,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,Y,1,E1_before_H,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,Y,1,E2_after_first_H,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,Y,1,E3_after_oracle,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,Y,1,E4_after_final_H,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,Y,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,Z,1,E1_before_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,Z,1,E2_after_first_H,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,Z,1,E3_after_oracle,0.9662646820997215,0.004566366112386274,1024
3,0.4537856055185257,26.0,Z,1,E4_after_final_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.4537856055185257,26.0,Z,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.47123889803846897,27.0,X,1,E1_before_H,0.9636688413961219,0.004729067705620322,1024
3,0.47123889803846897,27.0,X,1,E2_after_first_H,0.9999999999999992,6.941668619401096e-10,1024
3,0.47123889803846897,27.0,X,1,E3_after_oracle,0.9999999999999992,6.941668619401096e-10,1024
3,0.47123889803846897,27.0,X,1,E4_after_final_H,0.9636688413961219,0.004729067705620322,1024
3,0.47123889803846897,27.0,X,1,no_error,0.9999999999999992,6.941668619401096e-10,1024
3,0.47123889803846897,27.0,Y,1,E1_before_H,0.9636688413961217,0.004729067705620336,1024
3,0.47123889803846897,27.0,Y,1,E2_after_first_H,0.9636688413961217,0.004729067705620336,1024
3,0.47123889803846897,27.0,Y,1,E3_after_oracle,0.9636688413961217,0.004729067705620336,1024
3,0.47123889803846897,27.0,Y,1,E4_after_final_H,0.9636688413961219,0.004729067705620322,1024
