n,theta_rad,theta_deg,axis,target_qubit,error_position,P0_constant,P0_balanced,success_constant,success_balanced,average_success,shots
7,2.0943951023931953,119.99999999999999,X,3,E4_after_final_H,0.2666015625,0.0,0.2666015625,1.0,0.63330078125,1024
7,2.0943951023931953,119.99999999999999,X,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,4,E1_before_H,0.23046875,0.0,0.23046875,1.0,0.615234375,1024
7,2.0943951023931953,119.99999999999999,X,4,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,4,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,4,E4_after_final_H,0.2646484375,0.0,0.2646484375,1.0,0.63232421875,1024
7,2.0943951023931953,119.99999999999999,X,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,5,E1_before_H,0.25390625,0.0,0.25390625,1.0,0.626953125,1024
7,2.0943951023931953,119.99999999999999,X,5,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,5,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,5,E4_after_final_H,0.25390625,0.0,0.25390625,1.0,0.626953125,1024
7,2.0943951023931953,119.99999999999999,X,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,6,E1_before_H,0.2578125,0.7578125,0.2578125,0.2421875,0.25,1024
7,2.0943951023931953,119.99999999999999,X,6,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,6,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,X,6,E4_after_final_H,0.24609375,0.75,0.24609375,0.25,0.248046875,1024
7,2.0943951023931953,119.99999999999999,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,0,E1_before_H,0.2529296875,0.0,0.2529296875,1.0,0.62646484375,1024
7,2.0943951023931953,119.99999999999999,Y,0,E2_after_first_H,0.251953125,0.0,0.251953125,1.0,0.6259765625,1024
7,2.0943951023931953,119.99999999999999,Y,0,E3_after_oracle,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
7,2.0943951023931953,119.99999999999999,Y,0,E4_after_final_H,0.25,0.0,0.25,1.0,0.625,1024
7,2.0943951023931953,119.99999999999999,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,1,E1_before_H,0.23828125,0.0,0.23828125,1.0,0.619140625,1024
7,2.0943951023931953,119.99999999999999,Y,1,E2_after_first_H,0.2666015625,0.0,0.2666015625,1.0,0.63330078125,1024
7,2.0943951023931953,119.99999999999999,Y,1,E3_after_oracle,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
7,2.0943951023931953,119.99999999999999,Y,1,E4_after_final_H,0.2705078125,0.0,0.2705078125,1.0,0.63525390625,1024
7,2.0943951023931953,119.99999999999999,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,2,E1_before_H,0.248046875,0.0,0.248046875,1.0,0.6240234375,1024
7,2.0943951023931953,119.99999999999999,Y,2,E2_after_first_H,0.279296875,0.0,0.279296875,1.0,0.6396484375,1024
7,2.0943951023931953,119.99999999999999,Y,2,E3_after_oracle,0.2548828125,0.0,0.2548828125,1.0,0.62744140625,1024
7,2.0943951023931953,119.99999999999999,Y,2,E4_after_final_H,0.2255859375,0.0,0.2255859375,1.0,0.61279296875,1024
7,2.0943951023931953,119.99999999999999,Y,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,3,E1_before_H,0.275390625,0.0,0.275390625,1.0,0.6376953125,1024
7,2.0943951023931953,119.99999999999999,Y,3,E2_after_first_H,0.251953125,0.0,0.251953125,1.0,0.6259765625,1024
7,2.0943951023931953,119.99999999999999,Y,3,E3_after_oracle,0.2578125,0.0,0.2578125,1.0,0.62890625,1024
7,2.0943951023931953,119.99999999999999,Y,3,E4_after_final_H,0.224609375,0.0,0.224609375,1.0,0.6123046875,1024
7,2.0943951023931953,119.99999999999999,Y,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,4,E1_before_H,0.2783203125,0.0,0.2783203125,1.0,0.63916015625,1024
7,2.0943951023931953,119.99999999999999,Y,4,E2_after_first_H,0.2197265625,0.0,0.2197265625,1.0,0.60986328125,1024
7,2.0943951023931953,119.99999999999999,Y,4,E3_after_oracle,0.2529296875,0.0,0.2529296875,1.0,0.62646484375,1024
7,2.0943951023931953,119.99999999999999,Y,4,E4_after_final_H,0.2470703125,0.0,0.2470703125,1.0,0.62353515625,1024
7,2.0943951023931953,119.99999999999999,Y,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,5,E1_before_H,0.2158203125,0.0,0.2158203125,1.0,0.60791015625,1024
7,2.0943951023931953,119.99999999999999,Y,5,E2_after_first_H,0.251953125,0.0,0.251953125,1.0,0.6259765625,1024
7,2.0943951023931953,119.99999999999999,Y,5,E3_after_oracle,0.2236328125,0.0,0.2236328125,1.0,0.61181640625,1024
7,2.0943951023931953,119.99999999999999,Y,5,E4_after_final_H,0.2353515625,0.0,0.2353515625,1.0,0.61767578125,1024
7,2.0943951023931953,119.99999999999999,Y,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Y,6,E1_before_H,0.236328125,0.7578125,0.236328125,0.2421875,0.2392578125,1024
7,2.0943951023931953,119.99999999999999,Y,6,E2_after_first_H,0.2431640625,0.75390625,0.2431640625,0.24609375,0.24462890625,1024
7,2.0943951023931953,119.99999999999999,Y,6,E3_after_oracle,0.251953125,0.7216796875,0.251953125,0.2783203125,0.26513671875,1024
7,2.0943951023931953,119.99999999999999,Y,6,E4_after_final_H,0.263671875,0.7734375,0.263671875,0.2265625,0.2451171875,1024
7,2.0943951023931953,119.99999999999999,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,0,E2_after_first_H,0.2705078125,0.0,0.2705078125,1.0,0.63525390625,1024
7,2.0943951023931953,119.99999999999999,Z,0,E3_after_oracle,0.23828125,0.0,0.23828125,1.0,0.619140625,1024
7,2.0943951023931953,119.99999999999999,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,1,E2_after_first_H,0.234375,0.0,0.234375,1.0,0.6171875,1024
7,2.0943951023931953,119.99999999999999,Z,1,E3_after_oracle,0.2451171875,0.0,0.2451171875,1.0,0.62255859375,1024
7,2.0943951023931953,119.99999999999999,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,2,E2_after_first_H,0.240234375,0.0,0.240234375,1.0,0.6201171875,1024
7,2.0943951023931953,119.99999999999999,Z,2,E3_after_oracle,0.2607421875,0.0,0.2607421875,1.0,0.63037109375,1024
7,2.0943951023931953,119.99999999999999,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,3,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,3,E2_after_first_H,0.2353515625,0.0,0.2353515625,1.0,0.61767578125,1024
7,2.0943951023931953,119.99999999999999,Z,3,E3_after_oracle,0.228515625,0.0,0.228515625,1.0,0.6142578125,1024
7,2.0943951023931953,119.99999999999999,Z,3,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,4,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,4,E2_after_first_H,0.2763671875,0.0,0.2763671875,1.0,0.63818359375,1024
7,2.0943951023931953,119.99999999999999,Z,4,E3_after_oracle,0.2685546875,0.0,0.2685546875,1.0,0.63427734375,1024
7,2.0943951023931953,119.99999999999999,Z,4,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,5,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,5,E2_after_first_H,0.2236328125,0.0,0.2236328125,1.0,0.61181640625,1024
7,2.0943951023931953,119.99999999999999,Z,5,E3_after_oracle,0.232421875,0.0,0.232421875,1.0,0.6162109375,1024
7,2.0943951023931953,119.99999999999999,Z,5,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,6,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.0943951023931953,119.99999999999999,Z,6,E2_after_first_H,0.263671875,0.7490234375,0.263671875,0.2509765625,0.25732421875,1024
7,2.0943951023931953,119.99999999999999,Z,6,E3_after_oracle,0.2607421875,0.76171875,0.2607421875,0.23828125,0.24951171875,1024
7,2.0943951023931953,119.99999999999999,Z,6,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,0,E1_before_H,0.1748046875,0.0,0.1748046875,1.0,0.58740234375,1024
7,2.2689280275926285,130.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,0,E4_after_final_H,0.201171875,0.0,0.201171875,1.0,0.6005859375,1024
7,2.2689280275926285,130.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,1,E1_before_H,0.197265625,0.0,0.197265625,1.0,0.5986328125,1024
7,2.2689280275926285,130.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,1,E4_after_final_H,0.1708984375,0.0,0.1708984375,1.0,0.58544921875,1024
7,2.2689280275926285,130.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,2,E1_before_H,0.201171875,0.0,0.201171875,1.0,0.6005859375,1024
7,2.2689280275926285,130.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,2,E4_after_final_H,0.1904296875,0.0,0.1904296875,1.0,0.59521484375,1024
7,2.2689280275926285,130.0,X,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,3,E1_before_H,0.19140625,0.0,0.19140625,1.0,0.595703125,1024
7,2.2689280275926285,130.0,X,3,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,3,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,3,E4_after_final_H,0.177734375,0.0,0.177734375,1.0,0.5888671875,1024
7,2.2689280275926285,130.0,X,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,4,E1_before_H,0.18359375,0.0,0.18359375,1.0,0.591796875,1024
7,2.2689280275926285,130.0,X,4,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,4,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,4,E4_after_final_H,0.1708984375,0.0,0.1708984375,1.0,0.58544921875,1024
7,2.2689280275926285,130.0,X,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,5,E1_before_H,0.166015625,0.0,0.166015625,1.0,0.5830078125,1024
7,2.2689280275926285,130.0,X,5,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,5,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,5,E4_after_final_H,0.171875,0.0,0.171875,1.0,0.5859375,1024
7,2.2689280275926285,130.0,X,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,6,E1_before_H,0.1904296875,0.82421875,0.1904296875,0.17578125,0.18310546875,1024
7,2.2689280275926285,130.0,X,6,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,6,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,X,6,E4_after_final_H,0.19140625,0.810546875,0.19140625,0.189453125,0.1904296875,1024
7,2.2689280275926285,130.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,0,E1_before_H,0.15625,0.0,0.15625,1.0,0.578125,1024
7,2.2689280275926285,130.0,Y,0,E2_after_first_H,0.19140625,0.0,0.19140625,1.0,0.595703125,1024
7,2.2689280275926285,130.0,Y,0,E3_after_oracle,0.1728515625,0.0,0.1728515625,1.0,0.58642578125,1024
7,2.2689280275926285,130.0,Y,0,E4_after_final_H,0.1796875,0.0,0.1796875,1.0,0.58984375,1024
7,2.2689280275926285,130.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,1,E1_before_H,0.1845703125,0.0,0.1845703125,1.0,0.59228515625,1024
7,2.2689280275926285,130.0,Y,1,E2_after_first_H,0.2119140625,0.0,0.2119140625,1.0,0.60595703125,1024
7,2.2689280275926285,130.0,Y,1,E3_after_oracle,0.173828125,0.0,0.173828125,1.0,0.5869140625,1024
7,2.2689280275926285,130.0,Y,1,E4_after_final_H,0.173828125,0.0,0.173828125,1.0,0.5869140625,1024
7,2.2689280275926285,130.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,2,E1_before_H,0.1806640625,0.0,0.1806640625,1.0,0.59033203125,1024
7,2.2689280275926285,130.0,Y,2,E2_after_first_H,0.1875,0.0,0.1875,1.0,0.59375,1024
7,2.2689280275926285,130.0,Y,2,E3_after_oracle,0.193359375,0.0,0.193359375,1.0,0.5966796875,1024
7,2.2689280275926285,130.0,Y,2,E4_after_final_H,0.1689453125,0.0,0.1689453125,1.0,0.58447265625,1024
7,2.2689280275926285,130.0,Y,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,3,E1_before_H,0.1650390625,0.0,0.1650390625,1.0,0.58251953125,1024
7,2.2689280275926285,130.0,Y,3,E2_after_first_H,0.1806640625,0.0,0.1806640625,1.0,0.59033203125,1024
7,2.2689280275926285,130.0,Y,3,E3_after_oracle,0.1845703125,0.0,0.1845703125,1.0,0.59228515625,1024
7,2.2689280275926285,130.0,Y,3,E4_after_final_H,0.1875,0.0,0.1875,1.0,0.59375,1024
7,2.2689280275926285,130.0,Y,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,4,E1_before_H,0.1904296875,0.0,0.1904296875,1.0,0.59521484375,1024
7,2.2689280275926285,130.0,Y,4,E2_after_first_H,0.1640625,0.0,0.1640625,1.0,0.58203125,1024
7,2.2689280275926285,130.0,Y,4,E3_after_oracle,0.1767578125,0.0,0.1767578125,1.0,0.58837890625,1024
7,2.2689280275926285,130.0,Y,4,E4_after_final_H,0.1708984375,0.0,0.1708984375,1.0,0.58544921875,1024
7,2.2689280275926285,130.0,Y,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,5,E1_before_H,0.1787109375,0.0,0.1787109375,1.0,0.58935546875,1024
7,2.2689280275926285,130.0,Y,5,E2_after_first_H,0.17578125,0.0,0.17578125,1.0,0.587890625,1024
7,2.2689280275926285,130.0,Y,5,E3_after_oracle,0.17578125,0.0,0.17578125,1.0,0.587890625,1024
7,2.2689280275926285,130.0,Y,5,E4_after_final_H,0.185546875,0.0,0.185546875,1.0,0.5927734375,1024
7,2.2689280275926285,130.0,Y,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Y,6,E1_before_H,0.162109375,0.8369140625,0.162109375,0.1630859375,0.16259765625,1024
7,2.2689280275926285,130.0,Y,6,E2_after_first_H,0.1728515625,0.8037109375,0.1728515625,0.1962890625,0.1845703125,1024
7,2.2689280275926285,130.0,Y,6,E3_after_oracle,0.1962890625,0.8076171875,0.1962890625,0.1923828125,0.1943359375,1024
7,2.2689280275926285,130.0,Y,6,E4_after_final_H,0.2080078125,0.8212890625,0.2080078125,0.1787109375,0.193359375,1024
7,2.2689280275926285,130.0,Z,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,0,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,0,E2_after_first_H,0.1884765625,0.0,0.1884765625,1.0,0.59423828125,1024
7,2.2689280275926285,130.0,Z,0,E3_after_oracle,0.1630859375,0.0,0.1630859375,1.0,0.58154296875,1024
7,2.2689280275926285,130.0,Z,0,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,1,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,1,E2_after_first_H,0.1630859375,0.0,0.1630859375,1.0,0.58154296875,1024
7,2.2689280275926285,130.0,Z,1,E3_after_oracle,0.18359375,0.0,0.18359375,1.0,0.591796875,1024
7,2.2689280275926285,130.0,Z,1,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,2,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,2,E2_after_first_H,0.1728515625,0.0,0.1728515625,1.0,0.58642578125,1024
7,2.2689280275926285,130.0,Z,2,E3_after_oracle,0.162109375,0.0,0.162109375,1.0,0.5810546875,1024
7,2.2689280275926285,130.0,Z,2,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,3,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,3,E2_after_first_H,0.1904296875,0.0,0.1904296875,1.0,0.59521484375,1024
7,2.2689280275926285,130.0,Z,3,E3_after_oracle,0.17578125,0.0,0.17578125,1.0,0.587890625,1024
7,2.2689280275926285,130.0,Z,3,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,4,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,4,E2_after_first_H,0.18359375,0.0,0.18359375,1.0,0.591796875,1024
7,2.2689280275926285,130.0,Z,4,E3_after_oracle,0.1640625,0.0,0.1640625,1.0,0.58203125,1024
7,2.2689280275926285,130.0,Z,4,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,5,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,5,E2_after_first_H,0.1630859375,0.0,0.1630859375,1.0,0.58154296875,1024
7,2.2689280275926285,130.0,Z,5,E3_after_oracle,0.181640625,0.0,0.181640625,1.0,0.5908203125,1024
7,2.2689280275926285,130.0,Z,5,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,6,E1_before_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.2689280275926285,130.0,Z,6,E2_after_first_H,0.1748046875,0.8212890625,0.1748046875,0.1787109375,0.1767578125,1024
7,2.2689280275926285,130.0,Z,6,E3_after_oracle,0.1767578125,0.8251953125,0.1767578125,0.1748046875,0.17578125,1024
7,2.2689280275926285,130.0,Z,6,E4_after_final_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,0,E1_before_H,0.1083984375,0.0,0.1083984375,1.0,0.55419921875,1024
7,2.443460952792061,140.0,X,0,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,0,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,0,E4_after_final_H,0.1240234375,0.0,0.1240234375,1.0,0.56201171875,1024
7,2.443460952792061,140.0,X,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,1,E1_before_H,0.1171875,0.0,0.1171875,1.0,0.55859375,1024
7,2.443460952792061,140.0,X,1,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,1,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,1,E4_after_final_H,0.0966796875,0.0,0.0966796875,1.0,0.54833984375,1024
7,2.443460952792061,140.0,X,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,2,E1_before_H,0.109375,0.0,0.109375,1.0,0.5546875,1024
7,2.443460952792061,140.0,X,2,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,2,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,2,E4_after_final_H,0.1123046875,0.0,0.1123046875,1.0,0.55615234375,1024
7,2.443460952792061,140.0,X,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,3,E1_before_H,0.134765625,0.0,0.134765625,1.0,0.5673828125,1024
7,2.443460952792061,140.0,X,3,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,3,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,3,E4_after_final_H,0.130859375,0.0,0.130859375,1.0,0.5654296875,1024
7,2.443460952792061,140.0,X,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,4,E1_before_H,0.1337890625,0.0,0.1337890625,1.0,0.56689453125,1024
7,2.443460952792061,140.0,X,4,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,4,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,4,E4_after_final_H,0.126953125,0.0,0.126953125,1.0,0.5634765625,1024
7,2.443460952792061,140.0,X,5,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,5,E1_before_H,0.119140625,0.0,0.119140625,1.0,0.5595703125,1024
7,2.443460952792061,140.0,X,5,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,5,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,5,E4_after_final_H,0.13671875,0.0,0.13671875,1.0,0.568359375,1024
7,2.443460952792061,140.0,X,6,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,6,E1_before_H,0.115234375,0.8857421875,0.115234375,0.1142578125,0.11474609375,1024
7,2.443460952792061,140.0,X,6,E2_after_first_H,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,6,E3_after_oracle,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,X,6,E4_after_final_H,0.10546875,0.8720703125,0.10546875,0.1279296875,0.11669921875,1024
7,2.443460952792061,140.0,Y,0,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,Y,0,E1_before_H,0.1435546875,0.0,0.1435546875,1.0,0.57177734375,1024
7,2.443460952792061,140.0,Y,0,E2_after_first_H,0.1201171875,0.0,0.1201171875,1.0,0.56005859375,1024
7,2.443460952792061,140.0,Y,0,E3_after_oracle,0.119140625,0.0,0.119140625,1.0,0.5595703125,1024
7,2.443460952792061,140.0,Y,0,E4_after_final_H,0.123046875,0.0,0.123046875,1.0,0.5615234375,1024
7,2.443460952792061,140.0,Y,1,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,Y,1,E1_before_H,0.1044921875,0.0,0.1044921875,1.0,0.55224609375,1024
7,2.443460952792061,140.0,Y,1,E2_after_first_H,0.1181640625,0.0,0.1181640625,1.0,0.55908203125,1024
7,2.443460952792061,140.0,Y,1,E3_after_oracle,0.1328125,0.0,0.1328125,1.0,0.56640625,1024
7,2.443460952792061,140.0,Y,1,E4_after_final_H,0.11328125,0.0,0.11328125,1.0,0.556640625,1024
7,2.443460952792061,140.0,Y,2,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,Y,2,E1_before_H,0.1103515625,0.0,0.1103515625,1.0,0.55517578125,1024
7,2.443460952792061,140.0,Y,2,E2_after_first_H,0.1123046875,0.0,0.1123046875,1.0,0.55615234375,1024
7,2.443460952792061,140.0,Y,2,E3_after_oracle,0.1259765625,0.0,0.1259765625,1.0,0.56298828125,1024
7,2.443460952792061,140.0,Y,2,E4_after_final_H,0.12890625,0.0,0.12890625,1.0,0.564453125,1024
7,2.443460952792061,140.0,Y,3,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,Y,3,E1_before_H,0.125,0.0,0.125,1.0,0.5625,1024
7,2.443460952792061,140.0,Y,3,E2_after_first_H,0.1142578125,0.0,0.1142578125,1.0,0.55712890625,1024
7,2.443460952792061,140.0,Y,3,E3_after_oracle,0.0966796875,0.0,0.0966796875,1.0,0.54833984375,1024
7,2.443460952792061,140.0,Y,3,E4_after_final_H,0.1025390625,0.0,0.1025390625,1.0,0.55126953125,1024
7,2.443460952792061,140.0,Y,4,no_error,1.0,0.0,1.0,1.0,1.0,1024
7,2.443460952792061,140.0,Y,4,E1_before_H,0.12109375,0.0,0.12109375,1.0,0.560546875,1024
7,2.443460952792061,140.0,Y,4,E2_after_first_H,0.109375,0.0,0.109375,1.0,0.5546875,1024
