n,p,target_qubit,function,error_position,P0,success,shots
5,0.7000000000000001,2,constant_0,D(P)3_after_oracle,0.65234375,0.65234375,1024
5,0.7000000000000001,2,constant_0,D(P)4_after_final_H,0.6611328125,0.6611328125,1024
5,0.75,2,constant_0,no_error,1.0,1.0,1024
5,0.75,2,constant_0,D(P)1_before_H,0.625,0.625,1024
5,0.75,2,constant_0,D(P)2_after_first_H,0.630859375,0.630859375,1024
5,0.75,2,constant_0,D(P)3_after_oracle,0.6201171875,0.6201171875,1024
5,0.75,2,constant_0,D(P)4_after_final_H,0.61328125,0.61328125,1024
5,0.8,2,constant_0,no_error,1.0,1.0,1024
5,0.8,2,constant_0,D(P)1_before_H,0.5771484375,0.5771484375,1024
5,0.8,2,constant_0,D(P)2_after_first_H,0.5927734375,0.5927734375,1024
5,0.8,2,constant_0,D(P)3_after_oracle,0.5908203125,0.5908203125,1024
5,0.8,2,constant_0,D(P)4_after_final_H,0.59765625,0.59765625,1024
5,0.8500000000000001,2,constant_0,no_error,1.0,1.0,1024
5,0.8500000000000001,2,constant_0,D(P)1_before_H,0.55078125,0.55078125,1024
5,0.8500000000000001,2,constant_0,D(P)2_after_first_H,0.560546875,0.560546875,1024
5,0.8500000000000001,2,constant_0,D(P)3_after_oracle,0.58984375,0.58984375,1024
5,0.8500000000000001,2,constant_0,D(P)4_after_final_H,0.578125,0.578125,1024
5,0.9,2,constant_0,no_error,1.0,1.0,1024
5,0.9,2,constant_0,D(P)1_before_H,0.5400390625,0.5400390625,1024
5,0.9,2,constant_0,D(P)2_after_first_H,0.5419921875,0.5419921875,1024
5,0.9,2,constant_0,D(P)3_after_oracle,0.5546875,0.5546875,1024
5,0.9,2,constant_0,D(P)4_after_final_H,0.5498046875,0.5498046875,1024
5,0.9500000000000001,2,constant_0,no_error,1.0,1.0,1024
5,0.9500000000000001,2,constant_0,D(P)1_before_H,0.515625,0.515625,1024
5,0.9500000000000001,2,constant_0,D(P)2_after_first_H,0.546875,0.546875,1024
5,0.9500000000000001,2,constant_0,D(P)3_after_oracle,0.5166015625,0.5166015625,1024
5,0.9500000000000001,2,constant_0,D(P)4_after_final_H,0.5205078125,0.5205078125,1024
5,1.0,2,constant_0,no_error,1.0,1.0,1024
5,1.0,2,constant_0,D(P)1_before_H,0.5029296875,0.5029296875,1024
5,1.0,2,constant_0,D(P)2_after_first_H,0.5107421875,0.5107421875,1024
5,1.0,2,constant_0,D(P)3_after_oracle,0.4716796875,0.4716796875,1024
5,1.0,2,constant_0,D(P)4_after_final_H,0.51953125,0.51953125,1024
5,0.0,2,balanced,no_error,0.0,1.0,1024
5,0.0,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.0,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.0,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.0,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.05,2,balanced,no_error,0.0,1.0,1024
5,0.05,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.05,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.05,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.05,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.1,2,balanced,no_error,0.0,1.0,1024
5,0.1,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.1,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.1,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.1,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.15000000000000002,2,balanced,no_error,0.0,1.0,1024
5,0.15000000000000002,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.15000000000000002,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.15000000000000002,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.15000000000000002,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.2,2,balanced,no_error,0.0,1.0,1024
5,0.2,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.2,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.2,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.2,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.25,2,balanced,no_error,0.0,1.0,1024
5,0.25,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.25,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.25,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.25,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.30000000000000004,2,balanced,no_error,0.0,1.0,1024
5,0.30000000000000004,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.30000000000000004,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.30000000000000004,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.30000000000000004,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.35000000000000003,2,balanced,no_error,0.0,1.0,1024
5,0.35000000000000003,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.35000000000000003,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.35000000000000003,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.35000000000000003,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.4,2,balanced,no_error,0.0,1.0,1024
5,0.4,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.4,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.4,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.4,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.45,2,balanced,no_error,0.0,1.0,1024
5,0.45,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.45,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.45,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.45,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.5,2,balanced,no_error,0.0,1.0,1024
5,0.5,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.5,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.5,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.5,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.55,2,balanced,no_error,0.0,1.0,1024
5,0.55,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.55,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.55,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.55,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.6000000000000001,2,balanced,no_error,0.0,1.0,1024
5,0.6000000000000001,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.6000000000000001,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.6000000000000001,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.6000000000000001,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.65,2,balanced,no_error,0.0,1.0,1024
5,0.65,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.65,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.65,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.65,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.7000000000000001,2,balanced,no_error,0.0,1.0,1024
5,0.7000000000000001,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.7000000000000001,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.7000000000000001,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.7000000000000001,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.75,2,balanced,no_error,0.0,1.0,1024
5,0.75,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.75,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.75,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.75,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.8,2,balanced,no_error,0.0,1.0,1024
5,0.8,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.8,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.8,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.8,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.8500000000000001,2,balanced,no_error,0.0,1.0,1024
5,0.8500000000000001,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.8500000000000001,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.8500000000000001,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.8500000000000001,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.9,2,balanced,no_error,0.0,1.0,1024
5,0.9,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.9,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.9,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.9,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,0.9500000000000001,2,balanced,no_error,0.0,1.0,1024
5,0.9500000000000001,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,0.9500000000000001,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,0.9500000000000001,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,0.9500000000000001,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
5,1.0,2,balanced,no_error,0.0,1.0,1024
5,1.0,2,balanced,D(P)1_before_H,0.0,1.0,1024
5,1.0,2,balanced,D(P)2_after_first_H,0.0,1.0,1024
5,1.0,2,balanced,D(P)3_after_oracle,0.0,1.0,1024
5,1.0,2,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.0,3,constant_1,no_error,1.0,1.0,1024
7,0.0,3,constant_1,D(P)1_before_H,1.0,1.0,1024
7,0.0,3,constant_1,D(P)2_after_first_H,1.0,1.0,1024
7,0.0,3,constant_1,D(P)3_after_oracle,1.0,1.0,1024
7,0.0,3,constant_1,D(P)4_after_final_H,1.0,1.0,1024
7,0.05,3,constant_1,no_error,1.0,1.0,1024
7,0.05,3,constant_1,D(P)1_before_H,0.982421875,0.982421875,1024
7,0.05,3,constant_1,D(P)2_after_first_H,0.9716796875,0.9716796875,1024
7,0.05,3,constant_1,D(P)3_after_oracle,0.9765625,0.9765625,1024
7,0.05,3,constant_1,D(P)4_after_final_H,0.9736328125,0.9736328125,1024
7,0.1,3,constant_1,no_error,1.0,1.0,1024
7,0.1,3,constant_1,D(P)1_before_H,0.9453125,0.9453125,1024
7,0.1,3,constant_1,D(P)2_after_first_H,0.943359375,0.943359375,1024
7,0.1,3,constant_1,D(P)3_after_oracle,0.94921875,0.94921875,1024
7,0.1,3,constant_1,D(P)4_after_final_H,0.9482421875,0.9482421875,1024
7,0.15000000000000002,3,constant_1,no_error,1.0,1.0,1024
7,0.15000000000000002,3,constant_1,D(P)1_before_H,0.927734375,0.927734375,1024
7,0.15000000000000002,3,constant_1,D(P)2_after_first_H,0.9130859375,0.9130859375,1024
7,0.15000000000000002,3,constant_1,D(P)3_after_oracle,0.9443359375,0.9443359375,1024
7,0.15000000000000002,3,constant_1,D(P)4_after_final_H,0.9296875,0.9296875,1024
7,0.2,3,constant_1,no_error,1.0,1.0,1024
7,0.2,3,constant_1,D(P)1_before_H,0.8798828125,0.8798828125,1024
7,0.2,3,constant_1,D(P)2_after_first_H,0.9189453125,0.9189453125,1024
7,0.2,3,constant_1,D(P)3_after_oracle,0.8837890625,0.8837890625,1024
7,0.2,3,constant_1,D(P)4_after_final_H,0.9072265625,0.9072265625,1024
7,0.25,3,constant_1,no_error,1.0,1.0,1024
7,0.25,3,constant_1,D(P)1_before_H,0.890625,0.890625,1024
7,0.25,3,constant_1,D(P)2_after_first_H,0.8837890625,0.8837890625,1024
7,0.25,3,constant_1,D(P)3_after_oracle,0.8759765625,0.8759765625,1024
7,0.25,3,constant_1,D(P)4_after_final_H,0.875,0.875,1024
7,0.30000000000000004,3,constant_1,no_error,1.0,1.0,1024
7,0.30000000000000004,3,constant_1,D(P)1_before_H,0.8447265625,0.8447265625,1024
7,0.30000000000000004,3,constant_1,D(P)2_after_first_H,0.8447265625,0.8447265625,1024
7,0.30000000000000004,3,constant_1,D(P)3_after_oracle,0.837890625,0.837890625,1024
7,0.30000000000000004,3,constant_1,D(P)4_after_final_H,0.86328125,0.86328125,1024
7,0.35000000000000003,3,constant_1,no_error,1.0,1.0,1024
7,0.35000000000000003,3,constant_1,D(P)1_before_H,0.8310546875,0.8310546875,1024
7,0.35000000000000003,3,constant_1,D(P)2_after_first_H,0.82421875,0.82421875,1024
7,0.35000000000000003,3,constant_1,D(P)3_after_oracle,0.826171875,0.826171875,1024
7,0.35000000000000003,3,constant_1,D(P)4_after_final_H,0.83984375,0.83984375,1024
7,0.4,3,constant_1,no_error,1.0,1.0,1024
7,0.4,3,constant_1,D(P)1_before_H,0.7685546875,0.7685546875,1024
7,0.4,3,constant_1,D(P)2_after_first_H,0.802734375,0.802734375,1024
7,0.4,3,constant_1,D(P)3_after_oracle,0.8125,0.8125,1024
7,0.4,3,constant_1,D(P)4_after_final_H,0.8037109375,0.8037109375,1024
7,0.45,3,constant_1,no_error,1.0,1.0,1024
7,0.45,3,constant_1,D(P)1_before_H,0.8046875,0.8046875,1024
7,0.45,3,constant_1,D(P)2_after_first_H,0.7705078125,0.7705078125,1024
7,0.45,3,constant_1,D(P)3_after_oracle,0.77734375,0.77734375,1024
7,0.45,3,constant_1,D(P)4_after_final_H,0.7490234375,0.7490234375,1024
7,0.5,3,constant_1,no_error,1.0,1.0,1024
7,0.5,3,constant_1,D(P)1_before_H,0.7509765625,0.7509765625,1024
7,0.5,3,constant_1,D(P)2_after_first_H,0.7470703125,0.7470703125,1024
7,0.5,3,constant_1,D(P)3_after_oracle,0.7568359375,0.7568359375,1024
7,0.5,3,constant_1,D(P)4_after_final_H,0.7236328125,0.7236328125,1024
7,0.55,3,constant_1,no_error,1.0,1.0,1024
7,0.55,3,constant_1,D(P)1_before_H,0.697265625,0.697265625,1024
7,0.55,3,constant_1,D(P)2_after_first_H,0.7041015625,0.7041015625,1024
7,0.55,3,constant_1,D(P)3_after_oracle,0.712890625,0.712890625,1024
7,0.55,3,constant_1,D(P)4_after_final_H,0.701171875,0.701171875,1024
7,0.6000000000000001,3,constant_1,no_error,1.0,1.0,1024
7,0.6000000000000001,3,constant_1,D(P)1_before_H,0.689453125,0.689453125,1024
7,0.6000000000000001,3,constant_1,D(P)2_after_first_H,0.69921875,0.69921875,1024
7,0.6000000000000001,3,constant_1,D(P)3_after_oracle,0.720703125,0.720703125,1024
7,0.6000000000000001,3,constant_1,D(P)4_after_final_H,0.6982421875,0.6982421875,1024
7,0.65,3,constant_1,no_error,1.0,1.0,1024
7,0.65,3,constant_1,D(P)1_before_H,0.673828125,0.673828125,1024
7,0.65,3,constant_1,D(P)2_after_first_H,0.689453125,0.689453125,1024
7,0.65,3,constant_1,D(P)3_after_oracle,0.703125,0.703125,1024
7,0.65,3,constant_1,D(P)4_after_final_H,0.6708984375,0.6708984375,1024
7,0.7000000000000001,3,constant_1,no_error,1.0,1.0,1024
7,0.7000000000000001,3,constant_1,D(P)1_before_H,0.6337890625,0.6337890625,1024
7,0.7000000000000001,3,constant_1,D(P)2_after_first_H,0.6611328125,0.6611328125,1024
7,0.7000000000000001,3,constant_1,D(P)3_after_oracle,0.6552734375,0.6552734375,1024
7,0.7000000000000001,3,constant_1,D(P)4_after_final_H,0.654296875,0.654296875,1024
7,0.75,3,constant_1,no_error,1.0,1.0,1024
7,0.75,3,constant_1,D(P)1_before_H,0.634765625,0.634765625,1024
7,0.75,3,constant_1,D(P)2_after_first_H,0.6240234375,0.6240234375,1024
7,0.75,3,constant_1,D(P)3_after_oracle,0.6220703125,0.6220703125,1024
7,0.75,3,constant_1,D(P)4_after_final_H,0.6083984375,0.6083984375,1024
7,0.8,3,constant_1,no_error,1.0,1.0,1024
7,0.8,3,constant_1,D(P)1_before_H,0.5966796875,0.5966796875,1024
7,0.8,3,constant_1,D(P)2_after_first_H,0.626953125,0.626953125,1024
7,0.8,3,constant_1,D(P)3_after_oracle,0.599609375,0.599609375,1024
7,0.8,3,constant_1,D(P)4_after_final_H,0.603515625,0.603515625,1024
7,0.8500000000000001,3,constant_1,no_error,1.0,1.0,1024
7,0.8500000000000001,3,constant_1,D(P)1_before_H,0.560546875,0.560546875,1024
7,0.8500000000000001,3,constant_1,D(P)2_after_first_H,0.59375,0.59375,1024
7,0.8500000000000001,3,constant_1,D(P)3_after_oracle,0.5888671875,0.5888671875,1024
7,0.8500000000000001,3,constant_1,D(P)4_after_final_H,0.5888671875,0.5888671875,1024
7,0.9,3,constant_1,no_error,1.0,1.0,1024
7,0.9,3,constant_1,D(P)1_before_H,0.529296875,0.529296875,1024
7,0.9,3,constant_1,D(P)2_after_first_H,0.5166015625,0.5166015625,1024
7,0.9,3,constant_1,D(P)3_after_oracle,0.5380859375,0.5380859375,1024
7,0.9,3,constant_1,D(P)4_after_final_H,0.5673828125,0.5673828125,1024
7,0.9500000000000001,3,constant_1,no_error,1.0,1.0,1024
7,0.9500000000000001,3,constant_1,D(P)1_before_H,0.5400390625,0.5400390625,1024
7,0.9500000000000001,3,constant_1,D(P)2_after_first_H,0.5244140625,0.5244140625,1024
7,0.9500000000000001,3,constant_1,D(P)3_after_oracle,0.521484375,0.521484375,1024
7,0.9500000000000001,3,constant_1,D(P)4_after_final_H,0.5263671875,0.5263671875,1024
7,1.0,3,constant_1,no_error,1.0,1.0,1024
7,1.0,3,constant_1,D(P)1_before_H,0.490234375,0.490234375,1024
7,1.0,3,constant_1,D(P)2_after_first_H,0.4931640625,0.4931640625,1024
7,1.0,3,constant_1,D(P)3_after_oracle,0.4970703125,0.4970703125,1024
7,1.0,3,constant_1,D(P)4_after_final_H,0.4794921875,0.4794921875,1024
7,0.0,3,constant_0,no_error,1.0,1.0,1024
7,0.0,3,constant_0,D(P)1_before_H,1.0,1.0,1024
7,0.0,3,constant_0,D(P)2_after_first_H,1.0,1.0,1024
7,0.0,3,constant_0,D(P)3_after_oracle,1.0,1.0,1024
7,0.0,3,constant_0,D(P)4_after_final_H,1.0,1.0,1024
7,0.05,3,constant_0,no_error,1.0,1.0,1024
7,0.05,3,constant_0,D(P)1_before_H,0.978515625,0.978515625,1024
7,0.05,3,constant_0,D(P)2_after_first_H,0.978515625,0.978515625,1024
7,0.05,3,constant_0,D(P)3_after_oracle,0.9697265625,0.9697265625,1024
7,0.05,3,constant_0,D(P)4_after_final_H,0.9765625,0.9765625,1024
7,0.1,3,constant_0,no_error,1.0,1.0,1024
7,0.1,3,constant_0,D(P)1_before_H,0.9560546875,0.9560546875,1024
7,0.1,3,constant_0,D(P)2_after_first_H,0.94921875,0.94921875,1024
7,0.1,3,constant_0,D(P)3_after_oracle,0.9501953125,0.9501953125,1024
7,0.1,3,constant_0,D(P)4_after_final_H,0.9482421875,0.9482421875,1024
7,0.15000000000000002,3,constant_0,no_error,1.0,1.0,1024
7,0.15000000000000002,3,constant_0,D(P)1_before_H,0.91796875,0.91796875,1024
7,0.15000000000000002,3,constant_0,D(P)2_after_first_H,0.9140625,0.9140625,1024
7,0.15000000000000002,3,constant_0,D(P)3_after_oracle,0.9365234375,0.9365234375,1024
7,0.15000000000000002,3,constant_0,D(P)4_after_final_H,0.9248046875,0.9248046875,1024
7,0.2,3,constant_0,no_error,1.0,1.0,1024
7,0.2,3,constant_0,D(P)1_before_H,0.9169921875,0.9169921875,1024
7,0.2,3,constant_0,D(P)2_after_first_H,0.8955078125,0.8955078125,1024
7,0.2,3,constant_0,D(P)3_after_oracle,0.919921875,0.919921875,1024
7,0.2,3,constant_0,D(P)4_after_final_H,0.900390625,0.900390625,1024
7,0.25,3,constant_0,no_error,1.0,1.0,1024
7,0.25,3,constant_0,D(P)1_before_H,0.8857421875,0.8857421875,1024
7,0.25,3,constant_0,D(P)2_after_first_H,0.873046875,0.873046875,1024
7,0.25,3,constant_0,D(P)3_after_oracle,0.8837890625,0.8837890625,1024
7,0.25,3,constant_0,D(P)4_after_final_H,0.8798828125,0.8798828125,1024
7,0.30000000000000004,3,constant_0,no_error,1.0,1.0,1024
7,0.30000000000000004,3,constant_0,D(P)1_before_H,0.865234375,0.865234375,1024
7,0.30000000000000004,3,constant_0,D(P)2_after_first_H,0.8291015625,0.8291015625,1024
7,0.30000000000000004,3,constant_0,D(P)3_after_oracle,0.8681640625,0.8681640625,1024
7,0.30000000000000004,3,constant_0,D(P)4_after_final_H,0.8525390625,0.8525390625,1024
7,0.35000000000000003,3,constant_0,no_error,1.0,1.0,1024
7,0.35000000000000003,3,constant_0,D(P)1_before_H,0.7890625,0.7890625,1024
7,0.35000000000000003,3,constant_0,D(P)2_after_first_H,0.8212890625,0.8212890625,1024
7,0.35000000000000003,3,constant_0,D(P)3_after_oracle,0.828125,0.828125,1024
7,0.35000000000000003,3,constant_0,D(P)4_after_final_H,0.8271484375,0.8271484375,1024
7,0.4,3,constant_0,no_error,1.0,1.0,1024
7,0.4,3,constant_0,D(P)1_before_H,0.8134765625,0.8134765625,1024
7,0.4,3,constant_0,D(P)2_after_first_H,0.7802734375,0.7802734375,1024
7,0.4,3,constant_0,D(P)3_after_oracle,0.8046875,0.8046875,1024
7,0.4,3,constant_0,D(P)4_after_final_H,0.8125,0.8125,1024
7,0.45,3,constant_0,no_error,1.0,1.0,1024
7,0.45,3,constant_0,D(P)1_before_H,0.759765625,0.759765625,1024
7,0.45,3,constant_0,D(P)2_after_first_H,0.7724609375,0.7724609375,1024
7,0.45,3,constant_0,D(P)3_after_oracle,0.8095703125,0.8095703125,1024
7,0.45,3,constant_0,D(P)4_after_final_H,0.796875,0.796875,1024
7,0.5,3,constant_0,no_error,1.0,1.0,1024
7,0.5,3,constant_0,D(P)1_before_H,0.75,0.75,1024
7,0.5,3,constant_0,D(P)2_after_first_H,0.7607421875,0.7607421875,1024
7,0.5,3,constant_0,D(P)3_after_oracle,0.7568359375,0.7568359375,1024
7,0.5,3,constant_0,D(P)4_after_final_H,0.740234375,0.740234375,1024
7,0.55,3,constant_0,no_error,1.0,1.0,1024
7,0.55,3,constant_0,D(P)1_before_H,0.7197265625,0.7197265625,1024
7,0.55,3,constant_0,D(P)2_after_first_H,0.73046875,0.73046875,1024
7,0.55,3,constant_0,D(P)3_after_oracle,0.705078125,0.705078125,1024
7,0.55,3,constant_0,D(P)4_after_final_H,0.7236328125,0.7236328125,1024
7,0.6000000000000001,3,constant_0,no_error,1.0,1.0,1024
7,0.6000000000000001,3,constant_0,D(P)1_before_H,0.7158203125,0.7158203125,1024
7,0.6000000000000001,3,constant_0,D(P)2_after_first_H,0.689453125,0.689453125,1024
7,0.6000000000000001,3,constant_0,D(P)3_after_oracle,0.703125,0.703125,1024
7,0.6000000000000001,3,constant_0,D(P)4_after_final_H,0.6884765625,0.6884765625,1024
7,0.65,3,constant_0,no_error,1.0,1.0,1024
7,0.65,3,constant_0,D(P)1_before_H,0.6708984375,0.6708984375,1024
7,0.65,3,constant_0,D(P)2_after_first_H,0.6298828125,0.6298828125,1024
7,0.65,3,constant_0,D(P)3_after_oracle,0.689453125,0.689453125,1024
7,0.65,3,constant_0,D(P)4_after_final_H,0.685546875,0.685546875,1024
7,0.7000000000000001,3,constant_0,no_error,1.0,1.0,1024
7,0.7000000000000001,3,constant_0,D(P)1_before_H,0.65625,0.65625,1024
7,0.7000000000000001,3,constant_0,D(P)2_after_first_H,0.6494140625,0.6494140625,1024
7,0.7000000000000001,3,constant_0,D(P)3_after_oracle,0.6279296875,0.6279296875,1024
7,0.7000000000000001,3,constant_0,D(P)4_after_final_H,0.62890625,0.62890625,1024
7,0.75,3,constant_0,no_error,1.0,1.0,1024
7,0.75,3,constant_0,D(P)1_before_H,0.6494140625,0.6494140625,1024
7,0.75,3,constant_0,D(P)2_after_first_H,0.609375,0.609375,1024
7,0.75,3,constant_0,D(P)3_after_oracle,0.6064453125,0.6064453125,1024
7,0.75,3,constant_0,D(P)4_after_final_H,0.6142578125,0.6142578125,1024
7,0.8,3,constant_0,no_error,1.0,1.0,1024
7,0.8,3,constant_0,D(P)1_before_H,0.5986328125,0.5986328125,1024
7,0.8,3,constant_0,D(P)2_after_first_H,0.609375,0.609375,1024
7,0.8,3,constant_0,D(P)3_after_oracle,0.6162109375,0.6162109375,1024
7,0.8,3,constant_0,D(P)4_after_final_H,0.5986328125,0.5986328125,1024
7,0.8500000000000001,3,constant_0,no_error,1.0,1.0,1024
7,0.8500000000000001,3,constant_0,D(P)1_before_H,0.583984375,0.583984375,1024
7,0.8500000000000001,3,constant_0,D(P)2_after_first_H,0.5751953125,0.5751953125,1024
7,0.8500000000000001,3,constant_0,D(P)3_after_oracle,0.5732421875,0.5732421875,1024
7,0.8500000000000001,3,constant_0,D(P)4_after_final_H,0.556640625,0.556640625,1024
7,0.9,3,constant_0,no_error,1.0,1.0,1024
7,0.9,3,constant_0,D(P)1_before_H,0.55078125,0.55078125,1024
7,0.9,3,constant_0,D(P)2_after_first_H,0.5546875,0.5546875,1024
7,0.9,3,constant_0,D(P)3_after_oracle,0.5576171875,0.5576171875,1024
7,0.9,3,constant_0,D(P)4_after_final_H,0.580078125,0.580078125,1024
7,0.9500000000000001,3,constant_0,no_error,1.0,1.0,1024
7,0.9500000000000001,3,constant_0,D(P)1_before_H,0.517578125,0.517578125,1024
7,0.9500000000000001,3,constant_0,D(P)2_after_first_H,0.505859375,0.505859375,1024
7,0.9500000000000001,3,constant_0,D(P)3_after_oracle,0.5205078125,0.5205078125,1024
7,0.9500000000000001,3,constant_0,D(P)4_after_final_H,0.5244140625,0.5244140625,1024
7,1.0,3,constant_0,no_error,1.0,1.0,1024
7,1.0,3,constant_0,D(P)1_before_H,0.490234375,0.490234375,1024
7,1.0,3,constant_0,D(P)2_after_first_H,0.4853515625,0.4853515625,1024
7,1.0,3,constant_0,D(P)3_after_oracle,0.4814453125,0.4814453125,1024
7,1.0,3,constant_0,D(P)4_after_final_H,0.50390625,0.50390625,1024
7,0.0,3,balanced,no_error,0.0,1.0,1024
7,0.0,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.0,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.0,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.0,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.05,3,balanced,no_error,0.0,1.0,1024
7,0.05,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.05,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.05,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.05,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.1,3,balanced,no_error,0.0,1.0,1024
7,0.1,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.1,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.1,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.1,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.15000000000000002,3,balanced,no_error,0.0,1.0,1024
7,0.15000000000000002,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.15000000000000002,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
7,0.15000000000000002,3,balanced,D(P)3_after_oracle,0.0,1.0,1024
7,0.15000000000000002,3,balanced,D(P)4_after_final_H,0.0,1.0,1024
7,0.2,3,balanced,no_error,0.0,1.0,1024
7,0.2,3,balanced,D(P)1_before_H,0.0,1.0,1024
7,0.2,3,balanced,D(P)2_after_first_H,0.0,1.0,1024
